Filename	DOI	Reference
SABFI2_Gallardo_Pujol_2018_SWB	10.1027/2698-1866/a000020	Gallardo-Pujol, D., Rouco, V., Cortijos-Bernabeu, A., Oceja, L., Soto, C. J., & John, O. P. (2022). Factor structure, gender invariance, measurement properties, and short forms of the Spanish adaptation of the Big Five Inventory-2. Psychological Test Adaptation and Development.
SABFI2_Gallardo_Pujol_2018_Tight	10.1027/2698-1866/a000020	Gallardo-Pujol, D., Rouco, V., Cortijos-Bernabeu, A., Oceja, L., Soto, C. J., & John, O. P. (2022). Factor structure, gender invariance, measurement properties, and short forms of the Spanish adaptation of the Big Five Inventory-2. Psychological Test Adaptation and Development.
SABFI2_Gallardo_Pujol_2018_Trust	10.1027/2698-1866/a000020	Gallardo-Pujol, D., Rouco, V., Cortijos-Bernabeu, A., Oceja, L., Soto, C. J., & John, O. P. (2022). Factor structure, gender invariance, measurement properties, and short forms of the Spanish adaptation of the Big Five Inventory-2. Psychological Test Adaptation and Development.
sapa_personality	10.7910/DVN/SD7SVE	Condon, D. M., & Revelle, W. (2015). Selected personality data from the SAPA-Project: 08dec2013 to 26jul2014.  Condon, David M.; Revelle, William, 2015, "Selected personality data from the SAPA-Project: 08Dec2013 to 26Jul2014", https://doi.org/10.7910/DVN/SD7SVE, Harvard Dataverse, V4, UNF:6:9B60JNIFXXKXmyLhABjoUA== [fileUNF]
SAS_Deters_2022	10.3390/bs12080247	Deters, L. B., Silvia, P. J., & Kwapil, T. R. (2022). The Schizotypal Ambivalence Scale: An Item Response Theory Analysis. Behavioral Sciences, 12(8), 247.
SBD_Smith_2020	10.17605/OSF.IO/C4V7G	Erceg-Hurn, D. M., & McEvoy, P. (2024, February 26). Self-efficacy in Bipolar Disorder: Development and Validation of a Self-Report Scale. https://doi.org/10.17605/OSF.IO/C4V7G
science_ltm		Karlheinz, R. and Melich, A. (1992) Euro-Barometer 38.1: Consumer Protection and Perceptions of Science and Technology. INRA (Europe), Brussels. [computer file]
scoliosis_dueber	10.1037/met0000459	Dueber, D. M., & Toland, M. D. (2023). A bifactor approach to subscore assessment. Psychological Methods, 28(1), 222–241. https://doi.org/10.1037/met0000459
SCS_Lopez_2015	10.1371/journal.pone.0132940	López, Angélica; Sanderman, Robbert; Smink, Ans; Zhang, Ying; Van Sonderen, Eric; Ranchor, Adelita; Schroevers, Maya J., 2015, "A reconsideration of the Self-Compassion Scale's total score: Self-compassion versus self-criticism", https://doi.org/10.34894/RIYMFV, DataverseNL, V2  López A, Sanderman R, Smink A, Zhang Y, van Sonderen E, Ranchor A, et al. (2015) A Reconsideration of the Self-Compassion Scale’s Total Score: Self-Compassion versus Self-Criticism. PLoS ONE 10(7): e0132940. doi: 10.1371/journal.pone.0132940 
SCS_Suh_2023_BFNE	10.1007/s41811-024-00214-3	Suh, D. E. (2024, April 24). The 10-Item Version Singelis’s Self-Construal Scale (SCS-Short Version) for Korean Adults: Psychometric Properties, Measurement Invariance with European Americans, and Associations with Social Anxiety. Retrieved from osf.io/wsjkb
SCS_Suh_2023_SCS	10.1007/s41811-024-00214-3	Suh, D. E. (2024, April 24). The 10-Item Version Singelis’s Self-Construal Scale (SCS-Short Version) for Korean Adults: Psychometric Properties, Measurement Invariance with European Americans, and Associations with Social Anxiety. Retrieved from osf.io/wsjkb
SCS_Suh_2023_SIAPS	10.1007/s41811-024-00214-3	Suh, D. E. (2024, April 24). The 10-Item Version Singelis’s Self-Construal Scale (SCS-Short Version) for Korean Adults: Psychometric Properties, Measurement Invariance with European Americans, and Associations with Social Anxiety. Retrieved from osf.io/wsjkb
sds		Ramsay J (2023). _TestGardener: Optimal Analysis of Test and Rating Scale Data_. R package version 3.1.4, <https://CRAN.R-project.org/package=TestGardener>.
sem_cnes	10.1207/s15328007sem1303_7	Fox, J. (2006) Structural equation modeling with the sem package in R. Structural Equation Modeling 13:465–486.
sexual_compulsivity		Sexual Compulsivity Scale [dataset and codebook]. http://openpsychometrics.org/_rawdata/SCS.zip
sexual_selfconcept	10.13140/RG.2.1.5057.1928	"The Multidimensional Sexual Self-Concept Questionnaire" (MSSCQ) by Dr. William E. Snell, Jr. http://www4.semo.edu/snell/scales/MSSCQ.HTM ///Snell Jr., W. The Multidimensional Sexual Self-Concept Questionnaire" (MSSCQ) [dataset and codebook]. http://openpsychometrics.org/_rawdata/MSSCQ.zip
SF12_MLCIRTwithin		Ware, J., Kosinski, M., Turner-Bowker, D. and Gandek, B. (2002), SF-12v2. How to score version 2 of the SF-12 health survey, QualityMetric Incorporated: Lincoln.
short_dark_triad	10.1177/1073191113514105	Paulhus, D. L., & Jones, D. N. (2011, January). Introducing a short measure of the Dark Triad. Poster presented at the meeting of the Society for Personality and Social Psychology, San Antonio.///Short Dark Triad [dataset and codebook]. http://openpsychometrics.org/_rawdata/SD3.zip
si09_sirt	10.3389/fpsyg.2019.01507	Fischer, R., & Karl, J. A. (2019). A primer to (cross-cultural) multi-group invariance testing possibilities in R. Frontiers in psychology, 1507.
slingshot	10.3758/s13428-021-01661-y	Ribeiro Eulalio Cabral, G., Rodrigues Sampaio, L., Ribeiro Eulalio Cabral, G. et al. Slingshot Challenge and Star Mines: Two digital games as a prisoner’s dilemma to assess cooperation in children. Behav Res 54, 597–610 (2022). https://doi.org/10.3758/s13428-021-01661-y
smacof_pvq40	10.1111/jopy.12228	Borg, I., Bardi, A., & Schwartz, S. H. (2017). Does the value circle exist within persons or only across persons? Journal of Personality, 85(2), 151-162
spanishmegastudy	10.6084/m9.figshare.14073899	Buades-Sitjar, F., Boada, R., Guasch, M., Ferré, P., Hinojosa, J. A., & Duñabeitia, J. A. (2022). The predictors of general knowledge: Data from a Spanish megastudy. Behavior Research Methods, 54(2), 898-909.
spelling.assessment_study1	10.3758/s13428-022-01834-3	Eskenazi, M. A., Askew, R. L., & Folk, J. R. (2023). Precision in the measurement of lexical expertise: the selection of optimal items for a spelling assessment. Behavior Research Methods, 55(2), 623-632.
spelling.assessment_study2	10.3758/s13428-022-01834-3	Eskenazi, M. A., Askew, R. L., & Folk, J. R. (2023). Precision in the measurement of lexical expertise: the selection of optimal items for a spelling assessment. Behavior Research Methods, 55(2), 623-632.
spelling2pronounce_edwards2023	10.3758/s13428-023-02205-2	Edwards, A. A., Rigobon, V. M., Steacy, L. M., & Compton, D. L. (2024). Spelling-to-pronunciation transparency ratings for the 20,000 most frequently written English words. Behavior Research Methods, 56(4), 2828-2841.
spidersBAT_grill2024	10.1037/pas0001305	Grill, M., Heller, M., & Haberkamp, A. (2024). Development and initial validation of an open-access online Behavioral Avoidance Test (BAT) for spider fear. Psychological Assessment, 36(5), 351–364. https://doi.org/10.1037/pas0001305
SPQVS_Barnby_2017_DSE	10.17605/OSF.IO/FECGZ	Barnby, J. M., & Bell, V. (2017, August 25). Sensed Presence Questionnaire Validation Study. https://doi.org/10.17605/OSF.IO/FECGZ
SPQVS_Barnby_2017_OEQ	10.17605/OSF.IO/FECGZ	Barnby, J. M., & Bell, V. (2017, August 25). Sensed Presence Questionnaire Validation Study. https://doi.org/10.17605/OSF.IO/FECGZ
SPQVS_Barnby_2017_OLIFE	10.17605/OSF.IO/FECGZ	Barnby, J. M., & Bell, V. (2017, August 25). Sensed Presence Questionnaire Validation Study. https://doi.org/10.17605/OSF.IO/FECGZ
SPQVS_Barnby_2017_SENPQ	10.17605/OSF.IO/FECGZ	Barnby, J. M., & Bell, V. (2017, August 25). Sensed Presence Questionnaire Validation Study. https://doi.org/10.17605/OSF.IO/FECGZ
SPQVS_Barnby_2017_SIAS	10.17605/OSF.IO/FECGZ	Barnby, J. M., & Bell, V. (2017, August 25). Sensed Presence Questionnaire Validation Study. https://doi.org/10.17605/OSF.IO/FECGZ
SPQVS_Barnby_2017_WHO	10.17605/OSF.IO/FECGZ	Barnby, J. M., & Bell, V. (2017, August 25). Sensed Presence Questionnaire Validation Study. https://doi.org/10.17605/OSF.IO/FECGZ
sris_silvia2022	10.1007/s12144-020-01299-7	Silvia, P. J. (2022). The self-reflection and insight scale: Applying item response theory to craft an efficient short form. Current Psychology, 41(12), 8635-8645.
STARSinCA_Perlstein_2022	10.1177/10731911221128946	Perlstein, S., Wagner, N., Domínguez-Álvarez, B., Gómez-Fraguela, J. A., Romero, E., Lopez-Romero, L., & Waller, R. (2023). Psychometric properties, factor structure, and validity of the sensitivity to threat and affiliative reward scale in children and adults. Assessment, 30(6), 1914-1934.
state_c1_2007_10_responses	10.3102/1076998613508317	Briggs, D. C., & Domingue, B. (2013). The gains from vertical scaling. Journal of Educational and Behavioral Statistics, 38(6), 551-576.
state_c1_2007_3_responses	10.3102/1076998613508317	Briggs, D. C., & Domingue, B. (2013). The gains from vertical scaling. Journal of Educational and Behavioral Statistics, 38(6), 551-576.
state_c1_2007_4_responses	10.3102/1076998613508317	Briggs, D. C., & Domingue, B. (2013). The gains from vertical scaling. Journal of Educational and Behavioral Statistics, 38(6), 551-576.
state_c1_2007_5_responses	10.3102/1076998613508317	Briggs, D. C., & Domingue, B. (2013). The gains from vertical scaling. Journal of Educational and Behavioral Statistics, 38(6), 551-576.
state_c1_2007_6_responses	10.3102/1076998613508317	Briggs, D. C., & Domingue, B. (2013). The gains from vertical scaling. Journal of Educational and Behavioral Statistics, 38(6), 551-576.
state_c1_2007_7_responses	10.3102/1076998613508317	Briggs, D. C., & Domingue, B. (2013). The gains from vertical scaling. Journal of Educational and Behavioral Statistics, 38(6), 551-576.
state_c1_2007_8_responses	10.3102/1076998613508317	Briggs, D. C., & Domingue, B. (2013). The gains from vertical scaling. Journal of Educational and Behavioral Statistics, 38(6), 551-576.
state_c1_2007_9_responses	10.3102/1076998613508317	Briggs, D. C., & Domingue, B. (2013). The gains from vertical scaling. Journal of Educational and Behavioral Statistics, 38(6), 551-576.
state_c3_2007_5_responses	10.3102/1076998613508317	Briggs, D. C., & Domingue, B. (2013). The gains from vertical scaling. Journal of Educational and Behavioral Statistics, 38(6), 551-576.
state_c3_2007_6_responses	10.3102/1076998613508317	Briggs, D. C., & Domingue, B. (2013). The gains from vertical scaling. Journal of Educational and Behavioral Statistics, 38(6), 551-576.
state_c3_2007_7_responses	10.3102/1076998613508317	Briggs, D. C., & Domingue, B. (2013). The gains from vertical scaling. Journal of Educational and Behavioral Statistics, 38(6), 551-576.
state_c3_2007_8_responses	10.3102/1076998613508317	Briggs, D. C., & Domingue, B. (2013). The gains from vertical scaling. Journal of Educational and Behavioral Statistics, 38(6), 551-576.
state_c3_2007_9_responses	10.3102/1076998613508317	Briggs, D. C., & Domingue, B. (2013). The gains from vertical scaling. Journal of Educational and Behavioral Statistics, 38(6), 551-576.
stress_deboeck2012	10.18637/jss.v048.c01	De Boeck, P., & Partchev, I. (2012). IRTrees: Tree-based item response models of the GLMM family. Journal of Statistical Software, 48, 1-28.
SV-MAIA2_Randelovic_2021_DASS	10.31234/osf.io/8fdma	Ranđelović, M., Jokic, B., & Purić, D. (2023). Are dimensions of interoceptive awareness the same for everyone? Serbian validation of MAIA-2 in samples with differing mind-body practice experience. https://osf.io/preprints/psyarxiv/8fdma
SV-MAIA2_Randelovic_2021_delta	10.31234/osf.io/8fdma	Ranđelović, M., Jokic, B., & Purić, D. (2023). Are dimensions of interoceptive awareness the same for everyone? Serbian validation of MAIA-2 in samples with differing mind-body practice experience. https://osf.io/preprints/psyarxiv/8fdma
SV-MAIA2_Randelovic_2021_ERQ	10.31234/osf.io/8fdma	Ranđelović, M., Jokic, B., & Purić, D. (2023). Are dimensions of interoceptive awareness the same for everyone? Serbian validation of MAIA-2 in samples with differing mind-body practice experience. https://osf.io/preprints/psyarxiv/8fdma
SV-MAIA2_Randelovic_2021_hexaco100	10.31234/osf.io/8fdma	Ranđelović, M., Jokic, B., & Purić, D. (2023). Are dimensions of interoceptive awareness the same for everyone? Serbian validation of MAIA-2 in samples with differing mind-body practice experience. https://osf.io/preprints/psyarxiv/8fdma
SV-MAIA2_Randelovic_2021_hexaco60	10.31234/osf.io/8fdma	Ranđelović, M., Jokic, B., & Purić, D. (2023). Are dimensions of interoceptive awareness the same for everyone? Serbian validation of MAIA-2 in samples with differing mind-body practice experience. https://osf.io/preprints/psyarxiv/8fdma
SV-MAIA2_Randelovic_2021_MAAS	10.31234/osf.io/8fdma	Ranđelović, M., Jokic, B., & Purić, D. (2023). Are dimensions of interoceptive awareness the same for everyone? Serbian validation of MAIA-2 in samples with differing mind-body practice experience. https://osf.io/preprints/psyarxiv/8fdma
SV-MAIA2_Randelovic_2021_MAIA	10.31234/osf.io/8fdma	Ranđelović, M., Jokic, B., & Purić, D. (2023). Are dimensions of interoceptive awareness the same for everyone? Serbian validation of MAIA-2 in samples with differing mind-body practice experience. https://osf.io/preprints/psyarxiv/8fdma
SV-MAIA2_Randelovic_2021_SHS	10.31234/osf.io/8fdma	Ranđelović, M., Jokic, B., & Purić, D. (2023). Are dimensions of interoceptive awareness the same for everyone? Serbian validation of MAIA-2 in samples with differing mind-body practice experience. https://osf.io/preprints/psyarxiv/8fdma
swmd_mokken		Zijsling, D., Keuning, J., Keizer-Mittelhaeuser, M.-A., Naaijer, H., & Timmermans, A. (2017). Cohortonderzoek COOL5-18: Technisch rapport meting VO-3 in 2014. Onderwijs/Onderzoek
tdri		Golino, H. F., & Gomes, C. M. (2015). Investigando estágios de desenvolvimento do raciocínio indutivo usando a análise fatorial confimatória, o Modelo Logístico Simples de Rasch e o modelo de teste logístico linear (Rasch Estendido). In H. F. Golino, C. M. Gomes, A. Amantes, & G. Coelho, Psicometria Contemporânea: Compreendendo os Modelos Rasch (pp. 283-331). São Paulo: Casa do Psicólogo/Pearson.
tears	10.3758/s13428-021-01752-w	Küster, D., Baker, M., & Krumhuber, E. G. (2022). PDSTD-The Portsmouth Dynamic Spontaneous Tears Database. Behavior Research Methods, 54(6), 2678-2692.
tenseness_pcmrs		ZPID (2013). PsychData of the Leibniz Institute for Psychology Information ZPID. Trier: Center for Research Data in Psychology.
test_taking_patterns_over_time	10.1016/j.intell.2013.04.005	Must, O., & Must, A. (2014). Data from “Changes in test-taking patterns over time” concerning the Flynn Effect in Estonia. Journal of Open Psychology Data, 2(1).
Tests of vocabulary_AFOQT	10.3758/s13428-022-01856-x	Vermeiren, H., Vandendaele, A., & Brysbaert, M. (2023). Validated tests for language research with university students whose native language is English: Tests of vocabulary, general knowledge, author recognition, and reading comprehension. Behavior Research Methods, 55(3), 1036-1068.
Tests of vocabulary_ART	10.3758/s13428-022-01856-x	Vermeiren, H., Vandendaele, A., & Brysbaert, M. (2023). Validated tests for language research with university students whose native language is English: Tests of vocabulary, general knowledge, author recognition, and reading comprehension. Behavior Research Methods, 55(3), 1036-1068.
Tests of vocabulary_BFI	10.3758/s13428-022-01856-x	Vermeiren, H., Vandendaele, A., & Brysbaert, M. (2023). Validated tests for language research with university students whose native language is English: Tests of vocabulary, general knowledge, author recognition, and reading comprehension. Behavior Research Methods, 55(3), 1036-1068.
Tests of vocabulary_GK	10.3758/s13428-022-01856-x	Vermeiren, H., Vandendaele, A., & Brysbaert, M. (2023). Validated tests for language research with university students whose native language is English: Tests of vocabulary, general knowledge, author recognition, and reading comprehension. Behavior Research Methods, 55(3), 1036-1068.
Tests of vocabulary_IceageQ	10.3758/s13428-022-01856-x	Vermeiren, H., Vandendaele, A., & Brysbaert, M. (2023). Validated tests for language research with university students whose native language is English: Tests of vocabulary, general knowledge, author recognition, and reading comprehension. Behavior Research Methods, 55(3), 1036-1068.
